Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2007,1,3,3,608,605,800,810,WN,177,N630WN,52,65,43,-10,3,MDW,CMH,284,3,6,0,,0,0,0,0,0,0
2007,1,3,3,2104,2105,2257,2305,WN,564,N737,53,60,45,-8,-1,MDW,CMH,284,2,6,0,,0,0,0,0,0,0
2007,1,3,3,1832,1830,2023,2035,WN,849,N390SW,51,65,44,-12,2,MDW,CMH,284,2,5,0,,0,0,0,0,0,0
2007,1,3,3,1149,1150,1345,1350,WN,856,N375,56,60,45,-5,-1,MDW,CMH,284,3,8,0,,0,0,0,0,0,0
2007,1,3,3,1453,1440,1655,1645,WN,1223,N465,62,65,47,10,13,MDW,CMH,284,4,11,0,,0,0,0,0,0,0
2007,1,3,3,858,900,1053,1105,WN,1414,N489,55,65,43,-12,-2,MDW,CMH,284,3,9,0,,0,0,0,0,0,0
2007,1,3,3,1624,1615,1823,1820,WN,1921,N466,59,65,46,3,9,MDW,CMH,284,4,9,0,,0,0,0,0,0,0
2007,1,3,3,702,700,814,830,WN,681,N445,132,150,116,-16,2,MDW,DEN,895,7,9,0,,0,0,0,0,0,0
2007,1,3,3,1448,1430,1604,1600,WN,865,N231,136,150,126,4,18,MDW,DEN,895,5,5,0,,0,0,0,0,0,0
2007,1,3,3,1051,1050,1210,1220,WN,1194,N728SW,139,150,123,-10,1,MDW,DEN,895,8,8,0,,0,0,0,0,0,0
2007,1,3,3,1856,1830,2014,2000,WN,1288,N401,138,150,125,14,26,MDW,DEN,895,4,9,0,,0,0,0,0,0,0
2007,1,3,3,2100,2050,2222,2220,WN,2359,N230,142,150,126,2,10,MDW,DEN,895,5,11,0,,0,0,0,0,0,0
2007,1,3,3,1608,1610,1820,1810,WN,260,N511,72,60,49,10,-2,MDW,DTW,229,8,15,0,,0,0,0,0,0,0
2007,1,3,3,1341,1335,1545,1535,WN,505,N670SW,64,60,41,10,6,MDW,DTW,229,3,20,0,,0,0,0,0,0,0
2007,1,3,3,939,940,1133,1145,WN,707,N687SW,54,65,41,-12,-1,MDW,DTW,229,3,10,0,,0,0,0,0,0,0
2007,1,3,3,2102,2100,2300,2255,WN,714,N654SW,58,55,40,5,2,MDW,DTW,229,4,14,0,,0,0,0,0,0,0
2007,1,3,3,805,805,957,1005,WN,1340,N508,52,60,39,-8,0,MDW,DTW,229,6,7,0,,0,0,0,0,0,0
2007,1,3,3,624,615,824,820,WN,1353,N761,60,65,46,4,9,MDW,DTW,229,8,6,0,,0,0,0,0,0,0
2007,1,3,3,1833,1750,2034,1955,WN,2597,N391SW,61,65,47,39,43,MDW,DTW,229,7,7,0,,0,0,0,0,0,39
2007,1,3,3,1155,1155,1345,1400,WN,2628,N601WN,50,65,39,-15,0,MDW,DTW,229,4,7,0,,0,0,0,0,0,0
2007,1,3,3,843,845,1223,1245,WN,76,N218,160,180,148,-22,-2,MDW,FLL,1166,5,7,0,,0,0,0,0,0,0
2007,1,3,3,1549,1530,1929,1925,WN,997,N450,160,175,149,4,19,MDW,FLL,1166,3,8,0,,0,0,0,0,0,0
2007,1,3,3,1931,1915,2315,2310,WN,1111,N200WN,164,175,151,5,16,MDW,FLL,1166,3,10,0,,0,0,0,0,0,0
2007,1,3,3,705,655,1046,1055,WN,1513,N719SW,161,180,147,-9,10,MDW,FLL,1166,3,11,0,,0,0,0,0,0,0
2007,1,3,3,1226,1220,1601,1615,WN,2225,N441,155,175,148,-14,6,MDW,FLL,1166,3,4,0,,0,0,0,0,0,0
2007,1,3,3,633,630,903,915,WN,305,N404,150,165,139,-12,3,MDW,HOU,937,6,5,0,,0,0,0,0,0,0
2007,1,3,3,2018,2000,2302,2250,WN,791,N420,164,170,144,12,18,MDW,HOU,937,8,12,0,,0,0,0,0,0,0
2007,1,3,3,1704,1640,1943,1925,WN,897,N758,159,165,145,18,24,MDW,HOU,937,6,8,0,,0,7,0,0,0,11
2007,1,3,3,1448,1440,1721,1720,WN,1553,N778,153,160,140,1,8,MDW,HOU,937,5,8,0,,0,0,0,0,0,0
2007,1,3,3,1054,1040,1327,1320,WN,1897,N513,153,160,142,7,14,MDW,HOU,937,3,8,0,,0,0,0,0,0,0
2007,1,3,3,935,920,1205,1200,WN,1980,N761,150,160,137,5,15,MDW,HOU,937,5,8,0,,0,0,0,0,0,0
2007,1,3,3,1509,1505,1746,1745,WN,379,N229,97,100,80,1,4,MDW,IAD,577,6,11,0,,0,0,0,0,0,0
2007,1,3,3,1938,1935,2214,2215,WN,553,N204,96,100,78,-1,3,MDW,IAD,577,4,14,0,,0,0,0,0,0,0
2007,1,3,3,1113,1055,1340,1335,WN,1026,N797,87,100,74,5,18,MDW,IAD,577,5,8,0,,0,0,0,0,0,0
2007,1,3,3,839,840,1112,1120,WN,1438,N256,93,100,73,-8,-1,MDW,IAD,577,5,15,0,,0,0,0,0,0,0
2007,1,3,3,1258,1250,1523,1530,WN,1810,N729SW,85,100,74,-7,8,MDW,IAD,577,5,6,0,,0,0,0,0,0,0
2007,1,3,3,619,620,852,900,WN,1917,N728SW,93,100,79,-8,-1,MDW,IAD,577,5,9,0,,0,0,0,0,0,0
2007,1,3,3,1732,1715,1959,1955,WN,2416,N742,87,100,73,4,17,MDW,IAD,577,6,8,0,,0,0,0,0,0,0
2007,1,3,3,1705,1640,1851,1835,WN,930,N308SW,46,55,30,16,25,MDW,IND,162,7,9,0,,0,12,0,0,0,4
2007,1,3,3,1222,1220,1406,1410,WN,1524,N672SW,44,50,30,-4,2,MDW,IND,162,7,7,0,,0,0,0,0,0,0
2007,1,3,3,2110,2050,2259,2240,WN,2097,N391SW,49,50,31,19,20,MDW,IND,162,8,10,0,,0,0,0,0,0,19
2007,1,3,3,803,805,946,955,WN,2489,N655WN,43,50,31,-9,-2,MDW,IND,162,5,7,0,,0,0,0,0,0,0
2007,1,3,3,1221,1220,1523,1535,WN,6,N750,122,135,112,-12,1,MDW,ISP,765,3,7,0,,0,0,0,0,0,0
2007,1,3,3,2016,1950,2311,2250,WN,266,N449,115,120,100,21,26,MDW,ISP,765,5,10,0,,0,2,0,0,0,19
2007,1,3,3,1721,1725,2028,2020,WN,999,N261,127,115,118,8,-4,MDW,ISP,765,3,6,0,,0,0,0,0,0,0
2007,1,3,3,1926,1855,2220,2155,WN,1157,N700GS,114,120,101,25,31,MDW,ISP,765,3,10,0,,0,0,0,0,0,25
2007,1,3,3,717,710,1004,1005,WN,1560,N286,107,115,95,-1,7,MDW,ISP,765,4,8,0,,0,0,0,0,0,0
2007,1,3,3,1449,1415,1759,1730,WN,1852,N260,130,135,114,29,34,MDW,ISP,765,6,10,0,,0,9,0,0,0,20
2007,1,3,3,920,920,1215,1215,WN,2485,N230,115,115,101,0,0,MDW,ISP,765,4,10,0,,0,0,0,0,0,0
2007,1,3,3,1913,1910,2117,2110,WN,390,N511,124,120,98,7,3,MDW,JAN,666,4,22,0,,0,0,0,0,0,0
2007,1,3,3,1053,1025,1238,1225,WN,2262,N708SA,105,120,94,13,28,MDW,JAN,666,4,7,0,,0,0,0,0,0,0
2007,1,3,3,2012,1945,2152,2145,WN,145,N709SW,220,240,207,7,27,MDW,LAS,1521,7,6,0,,0,0,0,0,0,0
2007,1,3,3,1155,1200,1332,1400,WN,296,N489,217,240,200,-28,-5,MDW,LAS,1521,11,6,0,,0,0,0,0,0,0
2007,1,3,3,1932,1910,2114,2110,WN,709,N714CB,222,240,206,4,22,MDW,LAS,1521,4,12,0,,0,0,0,0,0,0
2007,1,3,3,1550,1545,1727,1745,WN,1112,N705SW,217,240,208,-18,5,MDW,LAS,1521,4,5,0,,0,0,0,0,0,0
2007,1,3,3,928,920,1101,1125,WN,1174,N442,213,245,200,-24,8,MDW,LAS,1521,3,10,0,,0,0,0,0,0,0
2007,1,3,3,2243,2200,29,2355,WN,1578,N726,226,235,211,34,43,MDW,LAS,1521,7,8,0,,0,11,0,0,0,23
2007,1,3,3,1823,1800,2010,2000,WN,1613,N211,227,240,214,10,23,MDW,LAS,1521,4,9,0,,0,0,0,0,0,0
2007,1,3,3,840,830,1016,1025,WN,1931,N796,216,235,198,-9,10,MDW,LAS,1521,6,12,0,,0,0,0,0,0,0
2007,1,3,3,1449,1430,1621,1630,WN,2467,N257,212,240,202,-9,19,MDW,LAS,1521,2,8,0,,0,0,0,0,0,0
2007,1,3,3,1354,1330,1526,1530,WN,2600,N415,212,240,201,-4,24,MDW,LAS,1521,2,9,0,,0,0,0,0,0,0
2007,1,3,3,704,700,836,900,WN,2709,N435,212,240,196,-24,4,MDW,LAS,1521,3,13,0,,0,0,0,0,0,0
2007,1,3,3,932,930,1131,1205,WN,259,N700GS,239,275,223,-34,2,MDW,LAX,1750,8,8,0,,0,0,0,0,0,0
2007,1,3,3,849,820,1048,1050,WN,571,N726,239,270,221,-2,29,MDW,LAX,1750,9,9,0,,0,0,0,0,0,0
2007,1,3,3,642,635,835,910,WN,730,N236,233,275,222,-35,7,MDW,LAX,1750,4,7,0,,0,0,0,0,0,0
2007,1,3,3,1317,1315,1517,1545,WN,971,N256,240,270,227,-28,2,MDW,LAX,1750,6,7,0,,0,0,0,0,0,0
2007,1,3,3,1514,1500,1723,1730,WN,1205,N484,249,270,237,-7,14,MDW,LAX,1750,4,8,0,,0,0,0,0,0,0
2007,1,3,3,1735,1735,1947,2005,WN,1600,N262,252,270,236,-18,0,MDW,LAX,1750,4,12,0,,0,0,0,0,0,0
2007,1,3,3,2002,1935,2228,2205,WN,2787,N443,266,270,245,23,27,MDW,LAX,1750,10,11,0,,0,23,0,0,0,0
2007,1,3,3,1450,1445,1625,1630,WN,458,N405,95,105,81,-5,5,MDW,LIT,544,4,10,0,,0,0,0,0,0,0
2007,1,3,3,1304,1245,1419,1410,WN,138,N524,75,85,65,9,19,MDW,MCI,405,4,6,0,,0,0,0,0,0,0
2007,1,3,3,1810,1735,1926,1900,WN,368,N619SW,76,85,64,26,35,MDW,MCI,405,3,9,0,,0,25,0,0,0,1
2007,1,3,3,1417,1315,1604,1440,WN,742,N376,107,85,63,84,62,MDW,MCI,405,12,32,0,,0,19,0,22,0,43
2007,1,3,3,1545,1545,1701,1715,WN,781,N431,76,90,64,-14,0,MDW,MCI,405,4,8,0,,0,0,0,0,0,0
2007,1,3,3,1049,1050,1203,1215,WN,804,N226,74,85,64,-12,-1,MDW,MCI,405,3,7,0,,0,0,0,0,0,0
2007,1,3,3,946,940,1105,1105,WN,929,N522,79,85,63,0,6,MDW,MCI,405,5,11,0,,0,0,0,0,0,0
2007,1,3,3,635,635,752,800,WN,1611,N502,77,85,62,-8,0,MDW,MCI,405,4,11,0,,0,0,0,0,0,0
2007,1,3,3,2037,2035,2155,2200,WN,1828,N676SW,78,85,68,-5,2,MDW,MCI,405,4,6,0,,0,0,0,0,0,0
2007,1,3,3,1653,1635,1819,1800,WN,2029,N356,86,85,68,19,18,MDW,MCI,405,4,14,0,,0,0,0,9,0,10
2007,1,3,3,828,830,946,955,WN,2305,N334,78,85,64,-9,-2,MDW,MCI,405,3,11,0,,0,0,0,0,0,0
2007,1,3,3,2003,1950,2118,2115,WN,2817,N363,75,85,66,3,13,MDW,MCI,405,4,5,0,,0,0,0,0,0,0
2007,1,3,3,1955,1930,2318,2300,WN,549,N727SW,143,150,127,18,25,MDW,MCO,989,4,12,0,,0,17,0,0,0,1
2007,1,3,3,1610,1600,1936,1935,WN,876,N748SW,146,155,131,1,10,MDW,MCO,989,8,7,0,,0,0,0,0,0,0
2007,1,3,3,939,930,1301,1305,WN,1095,N431,142,155,128,-4,9,MDW,MCO,989,6,8,0,,0,0,0,0,0,0
2007,1,3,3,1842,1805,2203,2135,WN,1187,N437,141,150,128,28,37,MDW,MCO,989,5,8,0,,0,28,0,0,0,0
2007,1,3,3,1317,1300,1637,1630,WN,2053,N790,140,150,128,7,17,MDW,MCO,989,6,6,0,,0,0,0,0,0,0
2007,1,3,3,753,745,1115,1120,WN,2228,N452,142,155,130,-5,8,MDW,MCO,989,6,6,0,,0,0,0,0,0,0
2007,1,3,3,640,640,1014,1010,WN,2431,N421,154,150,126,4,0,MDW,MCO,989,6,22,0,,0,0,0,0,0,0
2007,1,3,3,2126,2050,17,2355,WN,269,N605SW,111,125,102,22,36,MDW,MHT,838,3,6,0,,0,17,0,0,0,5
2007,1,3,3,1232,1225,1528,1525,WN,1008,N528,116,120,106,3,7,MDW,MHT,838,4,6,0,,0,0,0,0,0,0
2007,1,3,3,1902,1800,2200,2105,WN,1156,N236,118,125,101,55,62,MDW,MHT,838,3,14,0,,0,18,0,0,0,37
2007,1,3,3,640,640,935,945,WN,2041,N237,115,125,104,-10,0,MDW,MHT,838,3,8,0,,0,0,0,0,0,0
2007,1,3,3,1620,1620,1829,1845,WN,1365,N445,129,145,117,-16,0,MDW,MSY,825,5,7,0,,0,0,0,0,0,0
2007,1,3,3,1012,945,1229,1230,WN,913,N220,257,285,246,-1,27,MDW,OAK,1844,3,8,0,,0,0,0,0,0,0
2007,1,3,3,1452,1445,1724,1730,WN,1103,N249,272,285,254,-6,7,MDW,OAK,1844,5,13,0,,0,0,0,0,0,0
2007,1,3,3,1727,1725,2007,2010,WN,1327,N729SW,280,285,268,-3,2,MDW,OAK,1844,5,7,0,,0,0,0,0,0,0
2007,1,3,3,2110,2100,2351,2345,WN,1709,N723,281,285,268,6,10,MDW,OAK,1844,4,9,0,,0,0,0,0,0,0
2007,1,3,3,703,640,930,925,WN,2155,N213,267,285,250,5,23,MDW,OAK,1844,5,12,0,,0,0,0,0,0,0
2007,1,3,3,1203,1150,1429,1430,WN,2242,N424,266,280,253,-1,13,MDW,OAK,1844,6,7,0,,0,0,0,0,0,0
2007,1,3,3,1144,1145,1259,1310,WN,405,N608SW,75,85,65,-11,-1,MDW,OMA,423,3,7,0,,0,0,0,0,0,0
2007,1,3,3,2049,2050,2211,2210,WN,577,N686SW,82,80,70,1,-1,MDW,OMA,423,3,9,0,,0,0,0,0,0,0
2007,1,3,3,1457,1500,1615,1625,WN,1932,N601WN,78,85,64,-10,-3,MDW,OMA,423,3,11,0,,0,0,0,0,0,0
2007,1,3,3,650,655,809,820,WN,2052,N642WN,79,85,68,-11,-5,MDW,OMA,423,2,9,0,,0,0,0,0,0,0
2007,1,3,3,1817,1815,1934,1940,WN,2253,N239,77,85,66,-6,2,MDW,OMA,423,3,8,0,,0,0,0,0,0,0
2007,1,3,3,820,820,938,945,WN,2297,N601WN,78,85,65,-7,0,MDW,OMA,423,2,11,0,,0,0,0,0,0,0
2007,1,3,3,1909,1910,2208,2200,WN,1573,N620SW,119,110,94,8,-1,MDW,ORF,704,4,21,0,,0,0,0,0,0,0
2007,1,3,3,1020,1020,1246,1245,WN,1938,N727SW,266,265,251,1,0,MDW,PDX,1751,3,12,0,,0,0,0,0,0,0
2007,1,3,3,1907,1835,2145,2100,WN,2030,N485,278,265,254,45,32,MDW,PDX,1751,4,20,0,,0,21,0,13,0,11
2007,1,3,3,2033,2005,2317,2305,WN,136,N794,104,120,91,12,28,MDW,PHL,668,5,8,0,,0,0,0,0,0,0
2007,1,3,3,1404,1350,1703,1655,WN,638,N697SW,119,125,98,8,14,MDW,PHL,668,10,11,0,,0,0,0,0,0,0
2007,1,3,3,1841,1820,2121,2120,WN,648,N344,100,120,89,1,21,MDW,PHL,668,4,7,0,,0,0,0,0,0,0
2007,1,3,3,1100,1100,1353,1355,WN,903,N357,113,115,94,-2,0,MDW,PHL,668,9,10,0,,0,0,0,0,0,0
2007,1,3,3,1651,1630,1950,1935,WN,1261,N704SW,119,125,99,15,21,MDW,PHL,668,6,14,0,,0,12,0,0,0,3
2007,1,3,3,935,935,1213,1230,WN,1919,N671SW,98,115,87,-17,0,MDW,PHL,668,4,7,0,,0,0,0,0,0,0
2007,1,3,3,559,600,836,905,WN,2671,N439,97,125,88,-29,-1,MDW,PHL,668,4,5,0,,0,0,0,0,0,0
2007,1,3,3,756,755,1048,1050,WN,2778,N711HK,112,115,101,-2,1,MDW,PHL,668,3,8,0,,0,0,0,0,0,0
2007,1,3,3,1516,1505,1741,1755,WN,559,N418,205,230,190,-14,11,MDW,PHX,1444,4,11,0,,0,0,0,0,0,0
2007,1,3,3,833,825,1053,1115,WN,612,N735,200,230,186,-22,8,MDW,PHX,1444,4,10,0,,0,0,0,0,0,0
2007,1,3,3,701,700,923,955,WN,692,N451,202,235,189,-32,1,MDW,PHX,1444,6,7,0,,0,0,0,0,0,0
2007,1,3,3,1214,1210,1435,1500,WN,1307,N237,201,230,186,-25,4,MDW,PHX,1444,6,9,0,,0,0,0,0,0,0
2007,1,3,3,2140,2145,1,25,WN,1734,N769,201,220,192,-24,-5,MDW,PHX,1444,2,7,0,,0,0,0,0,0,0
2007,1,3,3,1038,1035,1259,1320,WN,1774,N486,201,225,184,-21,3,MDW,PHX,1444,9,8,0,,0,0,0,0,0,0
2007,1,3,3,1722,1715,1949,2005,WN,1781,N259,207,230,191,-16,7,MDW,PHX,1444,6,10,0,,0,0,0,0,0,0
2007,1,3,3,1924,1915,2150,2200,WN,2802,N495,206,225,189,-10,9,MDW,PHX,1444,5,12,0,,0,0,0,0,0,0
2007,1,3,3,1336,1335,1541,1550,WN,304,N734SW,65,75,55,-9,1,MDW,PIT,402,4,6,0,,0,0,0,0,0,0
2007,1,3,3,2141,2130,2349,2345,WN,539,N738,68,75,55,4,11,MDW,PIT,402,4,9,0,,0,0,0,0,0,0
2007,1,3,3,640,640,852,900,WN,676,N321,72,80,56,-8,0,MDW,PIT,402,6,10,0,,0,0,0,0,0,0
2007,1,3,3,1729,1655,1945,1915,WN,723,N414,76,80,57,30,34,MDW,PIT,402,3,16,0,,0,26,0,0,0,4
2007,1,3,3,1213,1200,1422,1415,WN,899,N709SW,69,75,59,7,13,MDW,PIT,402,3,7,0,,0,0,0,0,0,0
2007,1,3,3,841,840,1052,1100,WN,2149,N676SW,71,80,59,-8,1,MDW,PIT,402,4,8,0,,0,0,0,0,0,0
2007,1,3,3,1700,1655,2002,2000,WN,534,N719SW,122,125,103,2,5,MDW,PVD,842,8,11,0,,0,0,0,0,0,0
2007,1,3,3,2059,2030,2353,2340,WN,870,N414,114,130,100,13,29,MDW,PVD,842,5,9,0,,0,0,0,0,0,0
2007,1,3,3,1209,1205,1509,1510,WN,2088,N364,120,125,110,-1,4,MDW,PVD,842,4,6,0,,0,0,0,0,0,0
2007,1,3,3,655,655,1002,1000,WN,2585,N615SW,127,125,111,2,0,MDW,PVD,842,5,11,0,,0,0,0,0,0,0
2007,1,3,3,1645,1620,1924,1910,WN,366,N650SW,99,110,86,14,25,MDW,RDU,632,4,9,0,,0,0,0,0,0,0
2007,1,3,3,2052,2040,2327,2330,WN,1843,N796,95,110,81,-3,12,MDW,RDU,632,4,10,0,,0,0,0,0,0,0
2007,1,3,3,1023,1020,1300,1300,WN,2321,N762,97,100,83,0,3,MDW,RDU,632,5,9,0,,0,0,0,0,0,0
2007,1,3,3,706,705,947,950,WN,2636,N423,101,105,85,-3,1,MDW,RDU,632,4,12,0,,0,0,0,0,0,0
2007,1,3,3,1020,1020,1229,1250,WN,544,N473,249,270,235,-21,0,MDW,RNO,1680,4,10,0,,0,0,0,0,0,0
2007,1,3,3,1950,1940,2334,2325,WN,293,N473,164,165,143,9,10,MDW,RSW,1105,9,12,0,,0,0,0,0,0,0
2007,1,3,3,1630,1615,2009,2000,WN,1190,N440,159,165,146,9,15,MDW,RSW,1105,6,7,0,,0,0,0,0,0,0
2007,1,3,3,840,835,1219,1220,WN,2830,N205,159,165,147,-1,5,MDW,RSW,1105,6,6,0,,0,0,0,0,0,0
2007,1,3,3,1105,1045,1251,1310,WN,472,N770,226,265,218,-19,20,MDW,SAN,1728,3,5,0,,0,0,0,0,0,0
2007,1,3,3,752,740,946,1000,WN,658,N775,234,260,221,-14,12,MDW,SAN,1728,4,9,0,,0,0,0,0,0,0
2007,1,3,3,1329,1320,1516,1545,WN,1501,N478,227,265,218,-29,9,MDW,SAN,1728,2,7,0,,0,0,0,0,0,0
2007,1,3,3,1951,1945,2152,2210,WN,2896,N229,241,265,223,-18,6,MDW,SAN,1728,3,15,0,,0,0,0,0,0,0
2007,1,3,3,1344,1340,1626,1630,WN,2123,N240,162,170,152,-4,4,MDW,SAT,1036,2,8,0,,0,0,0,0,0,0
2007,1,3,3,1933,1920,2220,2210,WN,2606,N466,167,170,151,10,13,MDW,SAT,1036,5,11,0,,0,0,0,0,0,0
2007,1,3,3,1806,1750,2004,1955,WN,519,N683,58,65,45,9,16,MDW,SDF,271,5,8,0,,0,0,0,0,0,0
2007,1,3,3,649,650,849,855,WN,554,N209,60,65,47,-6,-1,MDW,SDF,271,5,8,0,,0,0,0,0,0,0
2007,1,3,3,1245,1240,1446,1445,WN,557,N687SW,61,65,46,1,5,MDW,SDF,271,5,10,0,,0,0,0,0,0,0
2007,1,3,3,906,905,1101,1110,WN,1234,N675,55,65,46,-9,1,MDW,SDF,271,3,6,0,,0,0,0,0,0,0
2007,1,3,3,2124,2115,2321,2320,WN,1405,N427,57,65,46,1,9,MDW,SDF,271,5,6,0,,0,0,0,0,0,0
2007,1,3,3,910,910,1134,1140,WN,484,N479,264,270,241,-6,0,MDW,SEA,1733,13,10,0,,0,0,0,0,0,0
2007,1,3,3,2039,1945,2258,2210,WN,738,N469,259,265,246,48,54,MDW,SEA,1733,4,9,0,,0,13,0,0,0,35
2007,1,3,3,1327,1255,1538,1525,WN,2291,N745SW,251,270,242,13,32,MDW,SEA,1733,5,4,0,,0,0,0,0,0,0
2007,1,3,3,1622,1620,1850,1900,WN,2779,N755,268,280,258,-10,2,MDW,SJC,1838,3,7,0,,0,0,0,0,0,0
2007,1,3,3,1821,1750,2033,2025,WN,629,N752,192,215,183,8,31,MDW,SLC,1258,2,7,0,,0,0,0,0,0,0
2007,1,3,3,1227,1215,1444,1450,WN,1463,N780,197,215,185,-6,12,MDW,SLC,1258,3,9,0,,0,0,0,0,0,0
2007,1,3,3,2018,2000,2254,2230,WN,2398,N235,276,270,262,24,18,MDW,SMF,1790,4,10,0,,0,16,0,6,0,2
2007,1,3,3,1148,1150,1411,1420,WN,2680,N423,263,270,254,-9,-2,MDW,SMF,1790,4,5,0,,0,0,0,0,0,0
2007,1,3,3,1729,1730,1937,2005,WN,1464,N759,248,275,228,-28,-1,MDW,SNA,1731,11,9,0,,0,0,0,0,0,0
2007,1,3,3,854,850,954,955,WN,235,N512,60,65,46,-1,4,MDW,STL,251,3,11,0,,0,0,0,0,0,0
2007,1,3,3,1815,1815,1913,1920,WN,403,N602SW,58,65,48,-7,0,MDW,STL,251,2,8,0,,0,0,0,0,0,0
2007,1,3,3,624,625,720,730,WN,837,N629SW,56,65,45,-10,-1,MDW,STL,251,3,8,0,,0,0,0,0,0,0
2007,1,3,3,1433,1430,1534,1535,WN,981,N759,61,65,51,-1,3,MDW,STL,251,2,8,0,,0,0,0,0,0,0
2007,1,3,3,1059,1100,1159,1205,WN,1098,N219,60,65,49,-6,-1,MDW,STL,251,2,9,0,,0,0,0,0,0,0
2007,1,3,3,1649,1645,1748,1750,WN,1659,N379SW,59,65,47,-2,4,MDW,STL,251,3,9,0,,0,0,0,0,0,0
2007,1,3,3,1420,1355,1517,1500,WN,1677,N719SW,57,65,49,17,25,MDW,STL,251,2,6,0,,0,3,0,0,0,14
2007,1,3,3,2032,2030,2134,2135,WN,1681,N366,62,65,49,-1,2,MDW,STL,251,3,10,0,,0,0,0,0,0,0
2007,1,3,3,1535,1535,1636,1640,WN,1836,N628SW,61,65,48,-4,0,MDW,STL,251,3,10,0,,0,0,0,0,0,0
2007,1,3,3,745,745,844,850,WN,2007,N602SW,59,65,48,-6,0,MDW,STL,251,3,8,0,,0,0,0,0,0,0
2007,1,3,3,826,820,921,925,WN,2011,N664WN,55,65,46,-4,6,MDW,STL,251,3,6,0,,0,0,0,0,0,0
2007,1,3,3,1850,1820,2213,2150,WN,314,N225,143,150,129,23,30,MDW,TPA,997,4,10,0,,0,23,0,0,0,0
2007,1,3,3,844,845,1207,1220,WN,710,N434,143,155,126,-13,-1,MDW,TPA,997,4,13,0,,0,0,0,0,0,0
2007,1,3,3,1252,1245,1617,1615,WN,1266,N788,145,150,130,2,7,MDW,TPA,997,4,11,0,,0,0,0,0,0,0
2007,1,3,3,1542,1525,1911,1855,WN,1404,N797,149,150,133,16,17,MDW,TPA,997,5,11,0,,0,13,0,0,0,3
2007,1,3,3,653,645,1016,1015,WN,2122,N765,143,150,129,1,8,MDW,TPA,997,3,11,0,,0,0,0,0,0,0
2007,1,3,3,1006,1005,1326,1335,WN,2277,N201,140,150,130,-9,1,MDW,TPA,997,4,6,0,,0,0,0,0,0,0
2007,1,3,3,2013,1940,2332,2310,WN,2919,N780,139,150,129,22,33,MDW,TPA,997,4,6,0,,0,15,0,0,0,7
2007,1,3,3,1512,1510,1725,1750,WN,2380,N233,193,220,182,-25,2,MDW,TUS,1440,4,7,0,,0,0,0,0,0,0
2007,1,3,3,1401,1400,1524,1530,WN,256,N306SW,83,90,70,-6,1,MHT,BWI,377,4,9,0,,0,0,0,0,0,0
2007,1,3,3,1901,1845,2020,2015,WN,279,N633SW,79,90,63,5,16,MHT,BWI,377,3,13,0,,0,0,0,0,0,0
2007,1,3,3,814,815,947,945,WN,405,N608SW,93,90,78,2,-1,MHT,BWI,377,3,12,0,,0,0,0,0,0,0
2007,1,3,3,1604,1555,1731,1725,WN,588,N528,87,90,71,6,9,MHT,BWI,377,4,12,0,,0,0,0,0,0,0
2007,1,3,3,2218,2130,2337,2300,WN,613,N236,79,90,68,37,48,MHT,BWI,377,4,7,0,,0,0,0,0,0,37
2007,1,3,3,900,900,1023,1030,WN,985,N496,83,90,70,-7,0,MHT,BWI,377,4,9,0,,0,0,0,0,0,0
2007,1,3,3,1052,1035,1217,1200,WN,1965,N633SW,85,85,71,17,17,MHT,BWI,377,6,8,0,,0,2,0,0,0,15
2007,1,3,3,647,645,811,815,WN,2118,N619SW,84,90,71,-4,2,MHT,BWI,377,4,9,0,,0,0,0,0,0,0
2007,1,3,3,1724,1715,1845,1845,WN,2138,N349,81,90,67,0,9,MHT,BWI,377,5,9,0,,0,0,0,0,0,0
2007,1,3,3,732,730,853,855,WN,2553,N493,81,85,70,-2,2,MHT,BWI,377,2,9,0,,0,0,0,0,0,0
2007,1,3,3,1958,2005,2117,2135,WN,2961,N715SW,79,90,67,-18,-7,MHT,BWI,377,2,10,0,,0,0,0,0,0,0
2007,1,3,3,716,715,938,1020,WN,815,N744SW,322,365,305,-42,1,MHT,LAS,2356,6,11,0,,0,0,0,0,0,0
2007,1,3,3,1127,1120,1422,1430,WN,455,N439,175,190,162,-8,7,MHT,MCO,1142,4,9,0,,0,0,0,0,0,0
2007,1,3,3,717,715,1024,1035,WN,1029,N732,187,200,168,-11,2,MHT,MCO,1142,8,11,0,,0,0,0,0,0,0
2007,1,3,3,2021,2000,2312,2315,WN,1242,N255,171,195,159,-3,21,MHT,MCO,1142,4,8,0,,0,0,0,0,0,0
2007,1,3,3,1404,1400,1700,1710,WN,2742,N243,176,190,160,-10,4,MHT,MCO,1142,5,11,0,,0,0,0,0,0,0
2007,1,3,3,1512,1440,1630,1615,WN,897,N758,138,155,126,15,32,MHT,MDW,838,4,8,0,,0,3,0,0,0,12
2007,1,3,3,1010,1010,1130,1140,WN,1307,N237,140,150,123,-10,0,MHT,MDW,838,5,12,0,,0,0,0,0,0,0
